source_record_id,unit_raw,population_raw,normalized_unit,normalized_population,context_compatible,review_reasons,datasource_period_raw
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1660,%,Other,percent,unknown,false,"[""unknown_unit_or_population""]","Other / April 1, 2026-March 31, 2027"
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1661,%,Other,percent,unknown,false,"[""unknown_unit_or_population""]","Other / April 1, 2026-March 31, 2027"
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1662,%,Other,percent,unknown,false,"[""unknown_unit_or_population""]","Other / April 1, 2026-March 31, 2027"
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1663,Days,Mental health patients,days,mental health patients,true,[],"Other / April 1, 2026-March 31, 2027"
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1664,Days,Mental health patients,days,mental health patients,true,[],"Other / April 1, 2026-March 31, 2027"
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1665,Days,Mental health patients,days,mental health patients,true,[],"Other / April 1, 2026-March 31, 2027"
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1666,Days,Mental health patients,days,mental health patients,true,[],"Other / April 1, 2026-March 31, 2027"
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1667,Days,Mental health patients,days,mental health patients,true,[],"Other / April 1, 2026-March 31, 2027"
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1668,%,Other,percent,unknown,false,"[""unknown_unit_or_population""]","CIHI portal / April 1, 2026- March 31, 2027"
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1669,%,Other,percent,unknown,false,"[""unknown_unit_or_population""]","CIHI portal / April 1, 2026- March 31, 2027"
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1670,%,Survey respondents,percent,survey respondents,true,[],Local data collection / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1671,%,Survey respondents,percent,survey respondents,true,[],Local data collection / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1672,%,Survey respondents,percent,survey respondents,true,[],Local data collection / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1673,%,Staff,percent,staff,false,"[""incompatible_indicator_unit""]",Local data collection / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1674,%,Staff,percent,staff,false,"[""incompatible_indicator_unit""]",Local data collection / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1675,%,Staff,percent,staff,false,"[""incompatible_indicator_unit""]",Local data collection / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1676,%,Staff,percent,staff,true,[],Local data collection / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1677,%,Staff,percent,staff,true,[],Local data collection / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1678,%,Staff,percent,staff,true,[],Local data collection / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1679,Number,ED patients,count,ed patients,true,[],CIHI NACRS / Fiscal Year
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1680,Hours,ED patients,hours,ed patients,true,[],CIHI NACRS / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1681,Hours,ED patients,hours,ed patients,true,[],CIHI NACRS / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1682,Hours,ED patients,hours,ed patients,true,[],CIHI NACRS / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1683,Hours,ED patients,hours,ed patients,true,[],CIHI NACRS / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1684,Hours,ED patients,hours,ed patients,true,[],CIHI NACRS / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1685,Hours,ED patients,hours,ed patients,true,[],CIHI NACRS / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1686,Hours,ED patients,hours,ed patients,true,[],CIHI NACRS / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1687,Number,ED patients,count,ed patients,true,[],CIHI NACRS / Fiscal Year
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1688,Number,ED patients,count,ed patients,true,[],CIHI NACRS / Fiscal Year
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1689,Number,ED patients,count,ed patients,true,[],CIHI NACRS / Fiscal Year
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1690,Number,ED patients,count,ed patients,true,[],CIHI NACRS / Fiscal Year
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1691,"Rate per 1,000 patient days",All inpatients,rate_per_1000_patient_days,all inpatients,true,[],In house data collection  / Most recent consecutive 12-month period
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1692,"Rate per 1,000 patient days",All inpatients,rate_per_1000_patient_days,all inpatients,true,[],In house data collection  / Most recent consecutive 12-month period
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1693,Days,All inpatients,days,all inpatients,true,[],"In house data collection  / April 1, 2024-March 31, 2024"
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1694,Days,All inpatients,days,all inpatients,true,[],"In house data collection  / April 1, 2024-March 31, 2024"
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1695,Number,Other,count,unknown,false,"[""unknown_unit_or_population""]","Other / April 1, 2025 - November 30, 2025"
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1696,Number,Other,count,unknown,false,"[""unknown_unit_or_population""]","Other / April 1, 2025 - November 30, 2025"
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1697,%,Staff,percent,staff,true,[],"Staff survey / April 1 2025 - March 31, 2026"
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1698,%,Staff,percent,staff,true,[],"Staff survey / April 1 2025 - March 31, 2026"
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1699,%,Staff,percent,staff,true,[],"Staff survey / April 1 2025 - March 31, 2026"
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1700,%,All acute patients,percent,all acute patients,true,[],Other / September 2025
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1701,%,All acute patients,percent,all acute patients,true,[],Other / September 2025
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1702,%,All acute patients,percent,all acute patients,true,[],Other / September 2025
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1703,Count,Worker,count,worker,true,[],"Local data collection / April 1, 2025 - December 31, 2025"
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1704,Count,Worker,count,worker,true,[],"Local data collection / April 1, 2025 - December 31, 2025"
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1705,Count,Worker,count,worker,true,[],"Local data collection / April 1, 2025 - December 31, 2025"
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1706,%,N/a,percent,unknown,false,"[""unknown_unit_or_population""]","In house data collection  / April 1, 2025 - Dec 31, 2025"
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1707,%,N/a,percent,unknown,false,"[""unknown_unit_or_population""]","In house data collection  / April 1, 2025 - Dec 31, 2025"
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1708,%,N/a,percent,unknown,false,"[""unknown_unit_or_population""]","In house data collection  / April 1, 2025 - Dec 31, 2025"
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1709,%,Discharged patients ,percent,discharged patients,true,[],Local data collection / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1710,%,Discharged patients ,percent,discharged patients,true,[],Local data collection / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1711,%,Discharged patients ,percent,discharged patients,true,[],Local data collection / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1712,%,Survey respondents,percent,survey respondents,true,[],Local data collection / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1713,%,Survey respondents,percent,survey respondents,true,[],Local data collection / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1714,%,Survey respondents,percent,survey respondents,true,[],Local data collection / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1715,%,ED patients,percent,ed patients,true,[],CIHI NACRS / Fiscal Year
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1716,%,Staff,percent,staff,false,"[""incompatible_indicator_unit""]",Local data collection / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1717,%,Staff,percent,staff,false,"[""incompatible_indicator_unit""]",Local data collection / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1718,%,Staff,percent,staff,false,"[""incompatible_indicator_unit""]",Local data collection / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1719,%,Staff,percent,staff,false,"[""incompatible_indicator_unit""]",Local data collection / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1720,%,Staff,percent,staff,false,"[""incompatible_indicator_unit""]",Local data collection / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1721,%,All inpatients,percent,all inpatients,true,[],Hospital collected data / January-December
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1722,%,All inpatients,percent,all inpatients,true,[],Hospital collected data / January-December
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1723,%,Discharged patients ,percent,discharged patients,true,[],Local data collection / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1724,%,Discharged patients ,percent,discharged patients,true,[],Local data collection / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1725,%,Discharged patients ,percent,discharged patients,true,[],Local data collection / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1726,%,Survey respondents,percent,survey respondents,true,[],Local data collection / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1727,%,Survey respondents,percent,survey respondents,true,[],Local data collection / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1728,%,Survey respondents,percent,survey respondents,true,[],Local data collection / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1729,%,ED patients,percent,ed patients,true,[],CIHI NACRS / Fiscal Year
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1730,%,Staff,percent,staff,false,"[""incompatible_indicator_unit""]",Local data collection / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1731,%,Staff,percent,staff,false,"[""incompatible_indicator_unit""]",Local data collection / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1732,%,Staff,percent,staff,false,"[""incompatible_indicator_unit""]",Local data collection / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1733,%,Staff,percent,staff,false,"[""incompatible_indicator_unit""]",Local data collection / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1734,%,Staff,percent,staff,false,"[""incompatible_indicator_unit""]",Local data collection / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1735,%,All inpatients,percent,all inpatients,true,[],Hospital collected data / January-December
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1736,%,All inpatients,percent,all inpatients,true,[],Hospital collected data / January-December
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1737,%,Survey respondents,percent,survey respondents,true,[],Local data collection / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1738,%,Survey respondents,percent,survey respondents,true,[],Local data collection / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1739,%,Staff,percent,staff,true,[],Local data collection / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1740,%,Staff,percent,staff,true,[],Local data collection / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1741,%,Staff,percent,staff,true,[],Local data collection / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1742,Proportion,ED patients,proportion,ed patients,true,[],"Hospital collected data / April 1, 2026 to March 31, 2027"
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1743,Proportion,ED patients,proportion,ed patients,true,[],"Hospital collected data / April 1, 2026 to March 31, 2027"
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1744,Proportion,Other,proportion,unknown,false,"[""unknown_unit_or_population""]","In house data collection  / April 1, 2026 to March 31, 2027"
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1745,Proportion,Other,proportion,unknown,false,"[""unknown_unit_or_population""]","In house data collection  / April 1, 2026 to March 31, 2027"
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1746,Proportion,All inpatients,proportion,all inpatients,true,[],"In house data collection  / April 1, 2026 to March 31, 2027"
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1747,Proportion,All inpatients,proportion,all inpatients,true,[],"In house data collection  / April 1, 2026 to March 31, 2027"
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1748,Other,Other,unknown,unknown,false,"[""unknown_unit_or_population""]","In house data collection  / April 1, 2026 to March 31, 2027"
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1749,Minutes,Patients,minutes,patients,true,[],CIHI NACRS / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1750,Minutes,Patients,minutes,patients,true,[],CIHI NACRS / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1751,Hours,ED patients,hours,ed patients,true,[],CIHI NACRS / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1752,Hours,ED patients,hours,ed patients,true,[],CIHI NACRS / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1753,Hours,ED patients,hours,ed patients,true,[],CIHI NACRS / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1754,Hours,ED patients,hours,ed patients,true,[],CIHI NACRS / Other
file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1755,Hours,ED patients,hours,ed patients,true,[],CIHI NACRS / Other
