observation_id,source_record_id,role,source_column,raw_value,numeric_value,source_status
obs_2d7992426fae4fbbae0b,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1273,target,target_value_text2,20.30,20.30,numeric
obs_6c3e012a95e914dbcb3c,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1274,previous,current_value_text2,20.30,20.30,numeric
obs_169f716bdeacf6485fc9,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1274,target,target_value_text2,20.30,20.30,numeric
obs_8d4f083fac282c153298,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1275,previous,current_value_text2,20.30,20.30,numeric
obs_871257d1eb1e677c5bcf,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1275,target,target_value_text2,20.30,20.30,numeric
obs_9dbd9bfdeec7bd2433f1,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1276,previous,current_value_text2,20.30,20.30,numeric
obs_e729c5c61b565ad92868,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1276,target,target_value_text2,20.30,20.30,numeric
obs_629c81af674d0343adc7,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1277,previous,current_value_text2,0.00,0.00,numeric
obs_dc6572debbd7362d9f4f,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1277,target,target_value_text2,100.00,100.00,numeric
obs_92df3b981f2be0ff5b2a,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1278,previous,current_value_text2,0.00,0.00,numeric
obs_438b4166e0696ef58f22,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1278,target,target_value_text2,100.00,100.00,numeric
obs_0d74b6938a2bc35eaca2,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1279,previous,current_value_text2,CB,,CB
obs_f8ab90e36ef2a297a616,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1279,target,target_value_text2,CB,,CB
obs_116a24ddf83ef53730ed,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1280,previous,current_value_text2,CB,,CB
obs_56cd1e9da8b71d36245b,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1280,target,target_value_text2,CB,,CB
obs_78fcfe6f0d72191d4bae,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1281,previous,current_value_text2,CB,,CB
obs_9f4da79e60840058c228,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1281,target,target_value_text2,CB,,CB
obs_5ab2f238c75c2360c56b,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1282,previous,current_value_text2,CB,,CB
obs_9c87ef4703721576d6bd,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1282,target,target_value_text2,CB,,CB
obs_cb6ca4ab40a827865eca,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1283,previous,current_value_text2,CB,,CB
obs_d8c61f48d276f9af18bb,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1283,target,target_value_text2,CB,,CB
obs_4f71b83f0905aded6173,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1284,previous,current_value_text2,CB,,CB
obs_bb6d1df3e69e557c3eb6,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1284,target,target_value_text2,CB,,CB
obs_17e3d2588577661a9c17,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1285,previous,current_value_text2,CB,,CB
obs_8f5f42c39bb5631945da,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1285,target,target_value_text2,CB,,CB
obs_b0469e4addc37f3a05d1,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1286,previous,current_value_text2,0.00,0.00,numeric
obs_48836dec21349851bfee,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1286,target,target_value_text2,100.00,100.00,numeric
obs_0e474e2162cc8c9e0061,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1287,previous,current_value_text2,CB,,CB
obs_b476b59b3a1b9b603862,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1287,target,target_value_text2,CB,,CB
obs_57ecab83d2ee61fa7867,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1288,previous,current_value_text2,0.00,0.00,numeric
obs_be9d9fa0e795db2b53e1,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1288,target,target_value_text2,0.00,0.00,numeric
obs_6745e28b1f4d438c4df5,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1289,previous,current_value_text2,0.00,0.00,numeric
obs_c43f9c315bd485e78fd9,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1289,target,target_value_text2,0.00,0.00,numeric
obs_bfa875e3e470c97e492d,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1290,previous,current_value_text2,10.00,10.00,numeric
obs_139d56309b5a96286497,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1290,target,target_value_text2,100.00,100.00,numeric
obs_5df1d7d64a2640dbffe4,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1291,previous,current_value_text2,10.00,10.00,numeric
obs_cc399ade174d2eba172b,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1291,target,target_value_text2,100.00,100.00,numeric
obs_f22d3eb611dab8eb39f0,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1292,previous,current_value_text2,10.00,10.00,numeric
obs_e3811f31a1bafdc42c10,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1292,target,target_value_text2,100.00,100.00,numeric
obs_29a4f179b301e706bcce,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1293,previous,current_value_text2,86.00,86.00,numeric
obs_0b54aa0e27ec704f1694,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1293,target,target_value_text2,90.00,90.00,numeric
obs_e74599ace622b7aa81cf,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1294,previous,current_value_text2,10.00,10.00,numeric
obs_0adda2e3c101bea34e56,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1294,target,target_value_text2,30.00,30.00,numeric
obs_a11ae62d149b0baf5542,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1295,previous,current_value_text2,11.00,11.00,numeric
obs_1e28c6e36802ab612203,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1295,target,target_value_text2,0.00,0.00,numeric
obs_11973a6ae0277ca13d3b,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1296,previous,current_value_text2,11.00,11.00,numeric
obs_71d5d41071d6afdc87e4,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1296,target,target_value_text2,0.00,0.00,numeric
obs_f25473bd89e32225aec4,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1297,previous,current_value_text2,CB,,CB
obs_673e610c0b39eee0c8fb,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1297,target,target_value_text2,75.00,75.00,numeric
obs_8a02d25483de36a4dbd8,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1298,previous,current_value_text2,50.00,50.00,numeric
obs_f6e7d29571ef521027e1,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1298,target,target_value_text2,30.00,30.00,numeric
obs_5644107d18d13daaeed2,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1299,previous,current_value_text2,0.13,0.13,numeric
obs_3b93806ed2f8d362395b,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1299,target,target_value_text2,0.13,0.13,numeric
obs_3e8a1c687f5a697618e6,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1300,previous,current_value_text2,4.10,4.10,numeric
obs_b2d32f32c0e6d262618e,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1300,target,target_value_text2,3.40,3.40,numeric
obs_68cdd61d6b310676b97d,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1301,previous,current_value_text2,27.62,27.62,numeric
obs_65c068d8e790a52388bb,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1301,target,target_value_text2,11.60,11.60,numeric
obs_1a60bbcc187f9cf99746,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1302,previous,current_value_text2,1.03,1.03,numeric
obs_9094738f071359610593,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1302,target,target_value_text2,1.00,1.00,numeric
obs_4a9393b43e295f447603,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1303,previous,current_value_text2,36.02,36.02,numeric
obs_bb2c173d1482865661b7,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1303,target,target_value_text2,75.00,75.00,numeric
obs_66c9e2b036baed1f94fd,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1304,previous,current_value_text2,1060.00,1060.00,numeric
obs_445f05566ae5dc5cfaab,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1304,target,target_value_text2,2800.00,2800.00,numeric
obs_441f5d9d05b9f0ff01da,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1305,previous,current_value_text2,1060.00,1060.00,numeric
obs_8bb57ba89a64e137ab97,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1305,target,target_value_text2,2800.00,2800.00,numeric
obs_d3190fb7ea21681382ed,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1306,previous,current_value_text2,54.00,54.00,numeric
obs_0a186c6d15e0d2cda146,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1306,target,target_value_text2,50.00,50.00,numeric
obs_5a3683d572c3a41da893,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1307,previous,current_value_text2,82.00,82.00,numeric
obs_d99342efd4834d4b9f19,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1307,target,target_value_text2,85.00,85.00,numeric
obs_9a8ede327e9eb222cf76,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1308,previous,current_value_text2,82.00,82.00,numeric
obs_1f0778b653677a2a739f,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1308,target,target_value_text2,85.00,85.00,numeric
obs_9b7526806e0394f9ee6d,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1309,previous,current_value_text2,84.00,84.00,numeric
obs_9ea7fb1298adb27cca87,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1309,target,target_value_text2,86.00,86.00,numeric
obs_a9cb87eb9d945105d19d,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1310,previous,current_value_text2,84.00,84.00,numeric
obs_d2218d4e06c59c188b10,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1310,target,target_value_text2,86.00,86.00,numeric
obs_ef5bbf22368e8e62a019,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1311,previous,current_value_text2,27.00,27.00,numeric
obs_8eeb139a188d0118db97,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1311,target,target_value_text2,29.70,29.70,numeric
obs_cd8f1a0819cd48a19a89,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1312,previous,current_value_text2,27.00,27.00,numeric
obs_47ac1386d48ab1ef3ca4,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1312,target,target_value_text2,29.70,29.70,numeric
obs_6dfa2f3f74961e8c3caa,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1313,previous,current_value_text2,78.00,78.00,numeric
obs_c9f4cfa8213bc5819815,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1313,target,target_value_text2,80.00,80.00,numeric
obs_1f55e63b4bf43cefcbec,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1314,previous,current_value_text2,78.00,78.00,numeric
obs_75abeff543e3f7af6618,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1314,target,target_value_text2,80.00,80.00,numeric
obs_6168ddae4f8d6b456099,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1315,previous,current_value_text2,58.42,58.42,numeric
obs_a7487e82bc289cac46f2,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1315,target,target_value_text2,74.27,74.27,numeric
obs_18f6d2e61e97ba9196d0,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1316,previous,current_value_text2,36.00,36.00,numeric
obs_1557c0ad85251ff0e7bb,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1316,target,target_value_text2,30.00,30.00,numeric
obs_89631434f7f6c296f77a,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1317,previous,current_value_text2,7.40,7.40,numeric
obs_f17daa59b6ecdd974481,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1317,target,target_value_text2,4.50,4.50,numeric
obs_013c466c412359c21f73,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1318,previous,current_value_text2,11.56,11.56,numeric
obs_09463563d95e7c2f8eff,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1318,target,target_value_text2,9.15,9.15,numeric
obs_e048ca1fe211c48c81b9,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1319,previous,current_value_text2,34.20,34.20,numeric
obs_0b886cd8d19054df3106,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1319,target,target_value_text2,27.00,27.00,numeric
obs_1bb8dd75a8357853f93e,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1320,previous,current_value_text2,31.00,31.00,numeric
obs_d2b26eacf46ae38f5903,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1320,target,target_value_text2,30.00,30.00,numeric
obs_904d2d82ed13f57b8992,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1321,previous,current_value_text2,20.30,20.30,numeric
obs_bfc57fdbc6144152a545,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1321,target,target_value_text2,20.00,20.00,numeric
obs_418eb1fff508765d47a4,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1322,previous,current_value_text2,CB,,CB
obs_b57d60080fa032f5a3f3,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1322,target,target_value_text2,85.00,85.00,numeric
obs_29b562fd70346eea4643,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1323,previous,current_value_text2,CB,,CB
obs_06f5dd425d88e784dcdd,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1323,target,target_value_text2,85.00,85.00,numeric
obs_196e62466ac0d646f129,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1324,previous,current_value_text2,88.00,88.00,numeric
obs_e0f32372104bbd505433,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1324,target,target_value_text2,78.00,78.00,numeric
obs_fe84ccba01e33f4f94a2,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1325,previous,current_value_text2,49.00,49.00,numeric
obs_a706cafd61482088e3d3,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1325,target,target_value_text2,75.00,75.00,numeric
obs_f2297e8507f90bf3138f,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1326,previous,current_value_text2,12.00,12.00,numeric
obs_5c0d6090f0c4c816ef3f,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1326,target,target_value_text2,11.00,11.00,numeric
obs_349af17baab9fd439e62,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1327,previous,current_value_text2,15.00,15.00,numeric
obs_992be2c750cc2138a41c,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1327,target,target_value_text2,15.00,15.00,numeric
obs_7551b42d61fb186208e5,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1328,previous,current_value_text2,CB,,CB
obs_c6739617db3254b14166,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1328,target,target_value_text2,CB,,CB
obs_c45925dd49d74294fb56,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1329,previous,current_value_text2,46.00,46.00,numeric
obs_84a4a734b645096a83ac,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1329,target,target_value_text2,35.00,35.00,numeric
obs_b6a06a0a1e339a5cd3c7,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1330,previous,current_value_text2,46.00,46.00,numeric
obs_c9b8d768adb312e8d74e,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1330,target,target_value_text2,35.00,35.00,numeric
obs_37f67d349902b73e5743,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1331,previous,current_value_text2,100.00,100.00,numeric
obs_d4a5f1095dd8b1b5a714,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1331,target,target_value_text2,100.00,100.00,numeric
obs_b038ee48959144a268d3,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1332,previous,current_value_text2,6.02,6.02,numeric
obs_b3925758f74c42fe3d83,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1332,target,target_value_text2,5.00,5.00,numeric
obs_07007c482ce67f2c0775,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1333,previous,current_value_text2,7.30,7.30,numeric
obs_6b44133e04aab1204548,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1333,target,target_value_text2,7.00,7.00,numeric
obs_1d569b66d45705748fd3,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1334,previous,current_value_text2,4.90,4.90,numeric
obs_a0c9bbfe8d12d6c1b7dc,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1334,target,target_value_text2,4.40,4.40,numeric
obs_cb2fff0cba14704abc00,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1335,previous,current_value_text2,4.90,4.90,numeric
obs_62cccb9aa6348227c55a,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1335,target,target_value_text2,4.40,4.40,numeric
obs_c58a52b55f063d7c29c4,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1336,previous,current_value_text2,13.50,13.50,numeric
obs_8652d419d7c110f462ce,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1336,target,target_value_text2,20.00,20.00,numeric
