cycle_id,primary_category,intervention_category,interventions_in_category,cycle_outcome,target_met,organization_id,indicator_id,hospital_model,region,plan_fiscal_year,ed_scope,analysis_eligible,analysis_exclusion_reason,comparison_eligible,category_count_per_cycle,classified_category_count_per_cycle,single_category_cycle,multi_category_cycle,single_classified_category_cycle,has_unclassified_interventions,intervention_ids
cycle_906bf35baaa5a76cde45,"Data, Measurement & Dashboards","Data, Measurement & Dashboards",1,Insufficient data,,org_3e9e9513663bca8e,ind_68892529abac045b,Large Community Hospital,West Region,2024/25,needs_review,false,outside primary ED analysis scope,false,2,2,false,true,false,false,"[""intervention_360bd4a8e0cafa3d3bdb""]"
cycle_906bf35baaa5a76cde45,Policy / Standardization,Policy / Standardization,1,Insufficient data,,org_3e9e9513663bca8e,ind_68892529abac045b,Large Community Hospital,West Region,2024/25,needs_review,false,outside primary ED analysis scope,false,2,2,false,true,false,false,"[""intervention_d018f78dbb48c6fa5c01""]"
cycle_b78b9de93b6f446d03af,Discharge & Transition Planning,Discharge & Transition Planning,1,Insufficient data,,org_3e9e9513663bca8e,ind_727b0e9c19403624,Large Community Hospital,West Region,2024/25,needs_review,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_6de2b4c3f2348d8cd51f""]"
cycle_7e75967d6d86103aacbd,Training & Education,Training & Education,1,Insufficient data,,org_3e9e9513663bca8e,ind_942c5dfd90dd7b62,Large Community Hospital,West Region,2025/26,needs_review,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_c580a49577bd51d655d9""]"
cycle_0bf29b5dd41a467e2797,Bed & Capacity Management,Bed & Capacity Management,1,Insufficient data,,org_3e9e9513663bca8e,ind_a6faa059574cc371,Large Community Hospital,West Region,2025/26,needs_review,false,outside primary ED analysis scope,false,3,3,false,true,false,false,"[""intervention_6de883f71b917e4e8695""]"
cycle_0bf29b5dd41a467e2797,Care Coordination & Communication,Care Coordination & Communication,1,Insufficient data,,org_3e9e9513663bca8e,ind_a6faa059574cc371,Large Community Hospital,West Region,2025/26,needs_review,false,outside primary ED analysis scope,false,3,3,false,true,false,false,"[""intervention_46eb1bc37e15c1b8cd56""]"
cycle_0bf29b5dd41a467e2797,Discharge & Transition Planning,Discharge & Transition Planning,1,Insufficient data,,org_3e9e9513663bca8e,ind_a6faa059574cc371,Large Community Hospital,West Region,2025/26,needs_review,false,outside primary ED analysis scope,false,3,3,false,true,false,false,"[""intervention_54e3f6b1a8a7dbd8207b""]"
cycle_ee2dd437346700b1c825,Training & Education,Training & Education,1,Insufficient data,,org_3e9e9513663bca8e,ind_c842a7453ba45de7,Large Community Hospital,West Region,2024/25,needs_review,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_2238e042959d096ac273""]"
cycle_8b75bafb2c888e280093,Other,Other,1,Insufficient data,,org_3e9e9513663bca8e,ind_f2711036873ba942,Large Community Hospital,West Region,2025/26,needs_review,false,outside primary ED analysis scope,false,1,0,true,false,false,true,"[""intervention_212c038f9510510b080d""]"
cycle_c15d4a6718575654aa56,"Data, Measurement & Dashboards","Data, Measurement & Dashboards",1,Insufficient data,,org_436e0d774e407c38,ind_0646035afd9bba7c,Small Hospital,North East Region,2024/25,excluded,false,outside primary ED analysis scope,false,2,2,false,true,false,false,"[""intervention_f76ed6a4d3231963a5fe""]"
cycle_c15d4a6718575654aa56,Technology & Digital Tools,Technology & Digital Tools,1,Insufficient data,,org_436e0d774e407c38,ind_0646035afd9bba7c,Small Hospital,North East Region,2024/25,excluded,false,outside primary ED analysis scope,false,2,2,false,true,false,false,"[""intervention_90201a67254faf386c0b""]"
cycle_4c2402816496d7b685b0,Care Coordination & Communication,Care Coordination & Communication,1,Insufficient data,,org_436e0d774e407c38,ind_06590f50f65eac7e,Small Hospital,North East Region,2025/26,included,false,unit_unverified; population_unverified; reporting_period_unverified; historical_match_unavailable_or_ambiguous,false,3,3,false,true,false,false,"[""intervention_19f13a8698cae281480d""]"
cycle_4c2402816496d7b685b0,Staffing & Scheduling,Staffing & Scheduling,1,Insufficient data,,org_436e0d774e407c38,ind_06590f50f65eac7e,Small Hospital,North East Region,2025/26,included,false,unit_unverified; population_unverified; reporting_period_unverified; historical_match_unavailable_or_ambiguous,false,3,3,false,true,false,false,"[""intervention_ec530ae9ef45487a21c7""]"
cycle_4c2402816496d7b685b0,Technology & Digital Tools,Technology & Digital Tools,1,Insufficient data,,org_436e0d774e407c38,ind_06590f50f65eac7e,Small Hospital,North East Region,2025/26,included,false,unit_unverified; population_unverified; reporting_period_unverified; historical_match_unavailable_or_ambiguous,false,3,3,false,true,false,false,"[""intervention_833aec270d25e3dae7fc""]"
cycle_fe47f71f1c20758094eb,"Data, Measurement & Dashboards","Data, Measurement & Dashboards",1,Insufficient data,,org_436e0d774e407c38,ind_295a44ad6376a1f3,Small Hospital,North East Region,2025/26,needs_review,false,outside primary ED analysis scope,false,2,2,false,true,false,false,"[""intervention_9f13f138be4e1c3ebc36""]"
cycle_fe47f71f1c20758094eb,Training & Education,Training & Education,1,Insufficient data,,org_436e0d774e407c38,ind_295a44ad6376a1f3,Small Hospital,North East Region,2025/26,needs_review,false,outside primary ED analysis scope,false,2,2,false,true,false,false,"[""intervention_580bbeca06e4ccbc0e09""]"
cycle_54040c71eecee170c959,Care Coordination & Communication,Care Coordination & Communication,1,Insufficient data,,org_436e0d774e407c38,ind_37478f8fb5db2bb6,Small Hospital,North East Region,2024/25,excluded,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_0da3764bc8cabb159767""]"
cycle_54040c71eecee170c959,Other,Other,3,Insufficient data,,org_436e0d774e407c38,ind_37478f8fb5db2bb6,Small Hospital,North East Region,2024/25,excluded,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_5c2a19cebb41faae1b9f"",""intervention_6d4b3f08b93cf5b492ff"",""intervention_736a8ad04b76d1c08326""]"
cycle_c55c2eb145f922ed7c8b,Policy / Standardization,Policy / Standardization,1,Insufficient data,,org_436e0d774e407c38,ind_37478f8fb5db2bb6,Small Hospital,North East Region,2025/26,excluded,false,outside primary ED analysis scope,false,2,2,false,true,false,false,"[""intervention_d3a709220c860907b1ec""]"
cycle_c55c2eb145f922ed7c8b,Safety & Risk Prevention,Safety & Risk Prevention,2,Insufficient data,,org_436e0d774e407c38,ind_37478f8fb5db2bb6,Small Hospital,North East Region,2025/26,excluded,false,outside primary ED analysis scope,false,2,2,false,true,false,false,"[""intervention_3cbd99eb3e4d9f03bd10"",""intervention_e252a942845a925cebd3""]"
cycle_a2e16d7a5d62caffa303,Training & Education,Training & Education,1,Insufficient data,,org_436e0d774e407c38,ind_5314e24f5f6e6912,Small Hospital,North East Region,2024/25,excluded,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_61f2e69198ef1ebe26c3""]"
cycle_82d9248f27e32a4e3d10,Discharge & Transition Planning,Discharge & Transition Planning,2,Insufficient data,,org_436e0d774e407c38,ind_b801727e63789dea,Small Hospital,North East Region,2024/25,needs_review,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_875c4faeabbd69ed8b8f"",""intervention_cfb275400cabc1879b75""]"
cycle_93efc22a591e5ae8aafd,Admission & Transfer Process,Admission & Transfer Process,1,Insufficient data,,org_436e0d774e407c38,ind_cd57992e4ca687e8,Small Hospital,North East Region,2024/25,needs_review,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_26a660e5c427cb0b3bc5""]"
cycle_93efc22a591e5ae8aafd,Other,Other,2,Insufficient data,,org_436e0d774e407c38,ind_cd57992e4ca687e8,Small Hospital,North East Region,2024/25,needs_review,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_6f5bf86e0494fb641949"",""intervention_e4565bf84cb04afb048b""]"
cycle_57e50a8233b19559bfa2,Training & Education,Training & Education,1,Insufficient data,,org_436e0d774e407c38,ind_e0f9caf8d032d988,Small Hospital,North East Region,2025/26,needs_review,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_600a981ddc9ffd3197fe""]"
cycle_380faa396ff09c68b3df,"Data, Measurement & Dashboards","Data, Measurement & Dashboards",2,Insufficient data,,org_436e0d774e407c38,ind_fed8017d772e6d23,Small Hospital,North East Region,2025/26,needs_review,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_96fd67bb456c2b894229"",""intervention_fc2847b0eb829fa35bc2""]"
cycle_50b88fd051d305e9c121,Other,Other,2,Insufficient data,,org_4425435f2eb3ed62,ind_203d5322c2f43204,Teaching Hospital,East Region,2025/26,needs_review,false,outside primary ED analysis scope,false,1,0,true,false,false,true,"[""intervention_24efeb63a6be56abb3b6"",""intervention_41f2df0c2b51433ca937""]"
cycle_f17022f1a5968d0b705b,Other,Other,1,Insufficient data,,org_4425435f2eb3ed62,ind_23c984cd0fdb2523,Teaching Hospital,East Region,2024/25,needs_review,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_1bb6755198c3023955b6""]"
cycle_f17022f1a5968d0b705b,Technology & Digital Tools,Technology & Digital Tools,1,Insufficient data,,org_4425435f2eb3ed62,ind_23c984cd0fdb2523,Teaching Hospital,East Region,2024/25,needs_review,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_6779fe14012b7afc431b""]"
cycle_5e89397f608f30c34ecf,Training & Education,Training & Education,2,Insufficient data,,org_4425435f2eb3ed62,ind_5314e24f5f6e6912,Teaching Hospital,East Region,2025/26,excluded,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_02740f35cc28e1132fbe"",""intervention_390a520808908803ddb5""]"
cycle_820b7a430f95c8dfed55,Discharge & Transition Planning,Discharge & Transition Planning,1,Insufficient data,,org_4425435f2eb3ed62,ind_7076fcfb0f828ddc,Teaching Hospital,East Region,2025/26,needs_review,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_616b53d201def89532fa""]"
cycle_820b7a430f95c8dfed55,Other,Other,1,Insufficient data,,org_4425435f2eb3ed62,ind_7076fcfb0f828ddc,Teaching Hospital,East Region,2025/26,needs_review,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_08bebbc9349619810600""]"
cycle_4a1f79c98ff32e89e99d,Other,Other,1,Insufficient data,,org_4425435f2eb3ed62,ind_71148c331fa8c987,Teaching Hospital,East Region,2024/25,needs_review,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_4e1d681b9db09d86fc4f""]"
cycle_4a1f79c98ff32e89e99d,Safety & Risk Prevention,Safety & Risk Prevention,1,Insufficient data,,org_4425435f2eb3ed62,ind_71148c331fa8c987,Teaching Hospital,East Region,2024/25,needs_review,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_fe30345844593c1718d7""]"
cycle_97f81cfa2757ad7a9006,Other,Other,1,Insufficient data,,org_4425435f2eb3ed62,ind_7162b44fc8298179,Teaching Hospital,East Region,2025/26,needs_review,false,outside primary ED analysis scope,false,1,0,true,false,false,true,"[""intervention_36b7cc42b3e267ce5fe0""]"
cycle_f1666fcc6dbebbfa964a,Other,Other,3,Insufficient data,,org_4425435f2eb3ed62,ind_cd57992e4ca687e8,Teaching Hospital,East Region,2024/25,needs_review,false,outside primary ED analysis scope,false,1,0,true,false,false,true,"[""intervention_2fe7c780147e5d93eb65"",""intervention_36b3867ca58f6a3f5c3e"",""intervention_4843d2efe9b8dc0e4355""]"
cycle_8d3a164d92b1e074635d,Discharge & Transition Planning,Discharge & Transition Planning,1,Insufficient data,,org_444ddfb72c84241f,ind_0646035afd9bba7c,Small Hospital,East Region,2025/26,excluded,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_25bdb23e36d03c1e8d25""]"
cycle_e1b51302412dbf517d82,Technology & Digital Tools,Technology & Digital Tools,1,Insufficient data,,org_444ddfb72c84241f,ind_082273d18459f2d0,Small Hospital,East Region,2025/26,needs_review,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_d608f0d28f34ca87871d""]"
cycle_76a36e42c7a872af569e,Training & Education,Training & Education,1,Insufficient data,,org_444ddfb72c84241f,ind_3a893fe2510baf71,Small Hospital,East Region,2024/25,needs_review,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_5a372118f1bf1a01f059""]"
cycle_1a8a8da5524bee84f7fd,Care Coordination & Communication,Care Coordination & Communication,1,Insufficient data,,org_444ddfb72c84241f,ind_659eab4435c730a3,Small Hospital,East Region,2024/25,needs_review,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_311364967abdeddeabb1""]"
cycle_66d4558457305c6a433b,Discharge & Transition Planning,Discharge & Transition Planning,1,Insufficient data,,org_444ddfb72c84241f,ind_67ee717abbe20a1b,Small Hospital,East Region,2025/26,excluded,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_578da654386c1cdac6ad""]"
cycle_11e4ba5acb0b12368da5,Training & Education,Training & Education,1,Insufficient data,,org_444ddfb72c84241f,ind_88b36c0fca1c7c49,Small Hospital,East Region,2024/25,needs_review,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_9f97d46b2ccb76733cbb""]"
cycle_328c4314dcab747f6116,Training & Education,Training & Education,1,Insufficient data,,org_444ddfb72c84241f,ind_8984d51191351121,Small Hospital,East Region,2025/26,needs_review,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_c499ce6efff9bed9f01d""]"
cycle_8bed1f49cc0b2d154302,Training & Education,Training & Education,1,Insufficient data,,org_444ddfb72c84241f,ind_a0617b4bcc6953da,Small Hospital,East Region,2025/26,needs_review,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_aec90e643112918592ff""]"
cycle_c76328702b20d6ec3948,"Data, Measurement & Dashboards","Data, Measurement & Dashboards",1,Insufficient data,,org_444ddfb72c84241f,ind_b65d9340be3eb17e,Small Hospital,East Region,2025/26,needs_review,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_60b224ceafe189a971ec""]"
cycle_c566a829a1b8b71c13e2,"Data, Measurement & Dashboards","Data, Measurement & Dashboards",1,Insufficient data,,org_444ddfb72c84241f,ind_e7cd9b5804f1c518,Small Hospital,East Region,2025/26,included,false,reporting_period_unverified,false,1,1,true,false,true,false,"[""intervention_98b7aa4b77afa45631c1""]"
cycle_24273ff8764835aed1ba,Other,Other,1,Insufficient data,,org_444ddfb72c84241f,ind_ef4a9573ead4ee92,Small Hospital,East Region,2024/25,included,false,insufficient first-cycle ED longitudinal coverage,false,1,0,true,false,false,true,"[""intervention_d420471fad1d7336a925""]"
cycle_88f0b5dd656af24ad1bd,"Data, Measurement & Dashboards","Data, Measurement & Dashboards",1,Insufficient data,,org_444ddfb72c84241f,ind_ef4a9573ead4ee92,Small Hospital,East Region,2025/26,included,false,unit_unverified; population_unverified; reporting_period_unverified; historical_match_unavailable_or_ambiguous,false,1,1,true,false,true,false,"[""intervention_57076d7907f0eba10726""]"
cycle_a2df643dca7bc96f5a55,Technology & Digital Tools,Technology & Digital Tools,1,Insufficient data,,org_44e6ac7018e56922,ind_0646035afd9bba7c,Large Community Hospital,West Region,2024/25,excluded,false,outside primary ED analysis scope,false,2,2,false,true,false,false,"[""intervention_374d670cc091ad723ca9""]"
cycle_a2df643dca7bc96f5a55,Training & Education,Training & Education,1,Insufficient data,,org_44e6ac7018e56922,ind_0646035afd9bba7c,Large Community Hospital,West Region,2024/25,excluded,false,outside primary ED analysis scope,false,2,2,false,true,false,false,"[""intervention_29fb38808707db55ab1c""]"
cycle_fec364d600df18ff1092,Care Coordination & Communication,Care Coordination & Communication,1,Insufficient data,,org_44e6ac7018e56922,ind_2f4216f44ca3f7a8,Large Community Hospital,West Region,2025/26,needs_review,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_bb8d87353eb95e5964ff""]"
cycle_fec364d600df18ff1092,Other,Other,1,Insufficient data,,org_44e6ac7018e56922,ind_2f4216f44ca3f7a8,Large Community Hospital,West Region,2025/26,needs_review,false,outside primary ED analysis scope,false,2,1,false,true,false,true,"[""intervention_f97c98da8bc705fa7d65""]"
cycle_5de7a996a6576b0a6319,"Data, Measurement & Dashboards","Data, Measurement & Dashboards",1,Insufficient data,,org_44e6ac7018e56922,ind_37478f8fb5db2bb6,Large Community Hospital,West Region,2024/25,excluded,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_40b548e436ce563cba76""]"
cycle_f8558d835e08358a2957,"Data, Measurement & Dashboards","Data, Measurement & Dashboards",1,Insufficient data,,org_44e6ac7018e56922,ind_37de22e8f8c2670f,Large Community Hospital,West Region,2024/25,needs_review,false,outside primary ED analysis scope,false,1,1,true,false,true,false,"[""intervention_39ee6e4e6297b09f5bd9""]"
